hip,magnitude,ra_degrees,dec_degrees,parallax_mas,ra_mas_per_year,dec_mas_per_year,ra_hours,epoch_year,x,y
18089,5.66,58.00093529,6.53491424,4.63,7.6,-2.8,3.8667290193333335,1991.25,0.9138601714306743,0.06734365218249962
18094,6.22,58.01855904,31.16866588,7.93,-12.36,-36.3,3.867903936,1991.25,0.6111064194284219,0.23442852891024016
18141,5.48,58.17355849,-5.36124167,6.49,3.24,-7.1,3.8782372326666663,1991.25,1.0722565847906578,-0.06483679082863483
18170,5.97,58.29149356,17.32715595,24.14,143.97,-29.93,3.8860995706666666,1991.25,0.7743624432870082,0.1507310887410005
18173,6.21,58.30386773,-18.43444969,4.67,2.8,1.17,3.8869245153333334,1991.25,1.252703027718709,-0.26772259609238347
18199,5.93,58.38876601,-46.8935886,9.06,17.65,-35.18,3.8925844006666663,1991.25,1.5644981659626331,-1.0636164980289682
18201,6.35,58.39360035,25.68296603,6.82,21.06,-34.22,3.89290669,1991.25,0.6732024441653851,0.20204568532992073
18212,5.76,58.41112532,48.65056848,7.58,37.72,-30.08,3.8940750213333333,1991.25,0.417137074086487,0.29803447029618635
18213,5.11,58.41218403,-34.73229529,9.19,31.99,-0.81,3.894145602,1991.25,1.4632424210627144,-0.6480312488085731
18216,4.64,58.42784574,-24.61221253,8.46,30.93,-7.18,3.895189716,1991.25,1.335368236396919,-0.39302676694772043
18217,5.8,58.42996876,57.97536931,19.14,85.08,-93.81,3.8953312506666666,1991.25,0.31970844710526175,0.32187933836032323
18246,2.84,58.53299363,31.88365776,3.32,4.41,-9.15,3.9021995753333334,1991.25,0.6008215352890488,0.2328394043591201
18255,4.46,58.57286091,-2.95473348,9.46,26.42,1.49,3.904857394,1991.25,1.0344481385704982,-0.04050236842498778
18262,5.7,58.59657689,-40.357029,6.32,-22.06,8.3,3.9064384593333332,1991.25,1.5157598419438036,-0.8251497671645334
18275,6.46,58.64139696,-52.69033035,9.33,26.97,-39.2,3.909426464,1991.25,1.563483938763534,-1.3094762152859396
18339,5.99,58.81739077,-12.09905104,20.41,-76.94,-22.14,3.921159384666667,1991.25,1.1563775893326285,-0.16815717738853117
18396,5.39,58.99232459,47.87147012,3.86,17.57,-20.62,3.9328216393333335,1991.25,0.424213370938256,0.2915557249932901
18401,6.14,59.01624183,-63.46384651,8.79,70.38,52.83,3.934416122,1991.25,1.433378111650375,-1.8338452556489795
18428,6.37,59.11523947,-13.59754104,0.81,9.3,4.19,3.9410159646666667,1991.25,1.1724248125956103,-0.19563582964714296
18434,5.49,59.11953366,35.0809084,3.36,2.56,-3.96,3.941302244,1991.25,0.5625681197126173,0.24215037693393246
18438,6.31,59.12639054,71.82163081,16.64,-52.27,-10.0,3.9417593693333335,1991.25,0.1793279343576511,0.3430071115021807
18453,5.28,59.15181574,50.69569169,24.51,94.13,-127.9,3.943454382666667,1991.25,0.3941769383304778,0.2989922273127472
18455,6.18,59.15792309,-9.75085732,9.41,51.1,5.43,3.943861539333333,1991.25,1.1192122400386506,-0.13781505013946518
18471,5.62,59.21680322,22.47825021,22.31,69.43,-114.82,3.9477868813333337,1991.25,0.7065244251167938,0.17421177198432367
18481,6.09,59.25706793,6.04013209,13.26,37.24,-67.99,3.9504711953333334,1991.25,0.9085743553454442,0.04651280697727266
18485,6.05,59.26584139,23.17559132,6.14,8.95,-16.98,3.9510560926666667,1991.25,0.6980291536810203,0.17798604898009693
18488,4.99,59.28455287,61.10891703,1.76,-3.4,-14.06,3.9523035246666667,1991.25,0.2867612136968801,0.324164632383591
18505,4.95,59.3559814,63.07224944,9.65,7.58,6.01,3.9570654266666665,1991.25,0.2668210277129611,0.32780847787092376
18508,6.19,59.35993764,24.46195525,3.04,-5.99,-7.33,3.957329176,1991.25,0.6824468818160094,0.1847353908543284
18532,2.9,59.46342138,40.01027315,6.06,12.61,-24.06,3.964228092,1991.25,0.5072448788976606,0.26000666596809835
18543,2.97,59.50720862,-13.50824471,14.75,60.51,-111.34,3.9671472413333335,1991.25,1.1651267460032197,-0.19940638476898717
18565,6.32,59.62139176,38.84034955,7.83,40.99,-39.3,3.974759450666667,1991.25,0.5194655060463155,0.25392976272236045
18592,6.05,59.67864137,-57.10238788,16.2,25.85,11.55,3.9785760913333332,1991.25,1.5114820617129974,-1.511052432542177
18597,4.56,59.68640623,-61.40015059,6.15,9.79,-14.39,3.9790937486666667,1991.25,1.456985885397905,-1.7224825926796583
18606,5.85,59.71842188,-5.46952376,22.88,-46.75,-174.03,3.9812281253333333,1991.25,1.0540203440604499,-0.08704941964512554
18614,3.98,59.74124892,35.79102701,1.84,1.92,2.3,3.9827499279999996,1991.25,0.5524328887316728,0.23973191099149296
18647,5.61,59.87555244,-12.57433214,3.66,-1.4,-38.11,3.991703496,1991.25,1.1468839861057427,-0.18956298281012113
18658,6.35,59.91839435,10.33041083,25.42,133.06,-3.5,3.994559623333333,1991.25,0.848597117637501,0.07693536502148757
18673,4.62,59.98115045,-24.01625677,9.85,11.41,17.08,3.9987433633333334,1991.25,1.2970974929460843,-0.3989252240297495
18717,6.31,60.15369368,17.29673453,3.53,2.57,-30.81,4.010246245333334,1991.25,0.7621049425725617,0.12896843490501078
18723,5.93,60.1692644,-30.49070974,9.09,47.49,5.15,4.0112842933333335,1991.25,1.373929138797557,-0.5506849698666613
18724,3.41,60.17008591,12.49037571,8.81,-8.15,-11.98,4.011339060666667,1991.25,0.8199745318714241,0.0919289817109311
18735,5.89,60.20285787,18.19406866,21.99,129.49,-28.27,4.013523858,1991.25,0.7510958692798161,0.13481801399737556
18744,4.48,60.2241876,-62.15936923,6.65,1.8,34.95,4.01494584,1991.25,1.4309807279137083,-1.7563458248639627
18769,6.39,60.31181383,36.98948395,8.74,-6.13,-2.72,4.020787588666667,1991.25,0.537266879459029,0.24006381747364616
18772,4.97,60.32529605,-61.07905148,9.85,66.66,94.51,4.021686403333333,1991.25,1.4467903366261963,-1.701387629332779
18788,5.28,60.38347446,-1.54962625,7.2,27.96,-13.79,4.025564964,1991.25,0.9945193119705311,-0.047856654201984976
18805,5.67,60.44222088,9.99801393,5.77,5.59,1.13,4.029481392,1991.25,0.8482538081373302,0.0677079109451461
18859,5.38,60.65273634,-0.26831052,52.0,151.2,-252.03,4.043515756,1991.25,0.9749722627896669,-0.0366677266456605
18907,3.91,60.78907003,5.98930909,25.24,5.52,-1.63,4.052604668666667,1991.25,0.8946531214221547,0.026797222761505056
18926,6.47,60.85311396,-20.14379271,3.41,-0.2,-1.4,4.056874264,1991.25,1.2308151780759047,-0.3318997628017854
18957,5.32,60.93584928,5.43563754,3.12,1.23,-5.4,4.062389952,1991.25,0.9001147363951741,0.01961395482366259
18975,5.45,60.98543787,8.19720135,27.8,168.35,27.98,4.065695858,1991.25,0.8655767242238995,0.04508756492046448
18990,6.36,61.0360431,-16.58857827,7.2,93.93,-61.63,4.06906954,1991.25,1.181595606342118,-0.2700213391246421
18993,5.36,61.04078184,2.82725258,28.87,149.52,-125.67,4.069385456,1991.25,0.9315917409424531,-0.008030093905343743
19009,5.46,61.09030699,24.1060264,3.42,-0.31,-13.82,4.072687132666667,1991.25,0.6769549668097375,0.16440436447091503
19011,5.62,61.09461008,-12.79233884,8.12,15.85,17.95,4.072974005333333,1991.25,1.1312884328783728,-0.20866728672513538
19018,5.0,61.11318196,59.15550819,1.88,-1.79,-0.38,4.074212130666667,1991.25,0.3043874891812874,0.3104331109071316
19037,6.12,61.17038255,-20.38183041,7.28,17.14,-13.78,4.0780255033333335,1991.25,1.2282322767244807,-0.34023857656157325
19038,4.36,61.17357446,22.0820679,18.04,91.73,-58.52,4.078238297333333,1991.25,0.6995714954448439,0.15061747867784023
19076,5.9,61.33395641,22.00922152,59.79,172.61,-130.08,4.088930427333334,1991.25,0.6994311634308372,0.1484371880951213
19095,5.59,61.40543294,-27.65203636,23.16,200.52,94.21,4.093695529333333,1991.25,1.3140884187195319,-0.49518379049042516
19111,6.34,61.44469987,-20.51253638,10.47,-27.24,-10.81,4.096313324666666,1991.25,1.2250110191788945,-0.3459968925683445
19121,6.27,61.48538995,-8.85608374,12.26,22.85,-8.62,4.099025996666667,1991.25,1.074732042363515,-0.1554707460328029
19129,5.88,61.51320978,68.67996526,5.23,7.29,3.0,4.100880652,1991.25,0.2091533886778734,0.32991022432792305
19167,4.25,61.64606374,50.35135022,9.41,-13.03,-36.37,4.109737582666667,1991.25,0.3927857521279836,0.28150290648598947
19171,5.18,61.6516583,27.60002519,6.6,22.13,-50.18,4.1101105533333335,1991.25,0.6346677904570602,0.17970844729999033
19172,6.31,61.6524278,54.00888446,10.21,55.34,-90.98,4.1101618533333335,1991.25,0.35552527561994185,0.29310329886254544
19177,6.14,61.66171942,65.52085977,7.13,20.25,-25.47,4.110781294666666,1991.25,0.240271916736157,0.3228672238524414
19205,5.21,61.75215574,29.00128762,36.26,-94.03,4.9,4.116810382666666,1991.25,0.6186637588649427,0.1867294156706231
19222,6.49,61.7946778,74.00051743,7.97,26.52,-65.22,4.119645186666667,1991.25,0.15665760715390056,0.33847034903597245
19233,6.37,61.83871877,-64.22310952,43.12,185.91,336.76,4.122581251333333,1991.25,1.353786298990224,-1.8457346459687893
19261,6.02,61.92460942,15.16284328,21.27,127.06,-22.75,4.128307294666667,1991.25,0.7745148282236396,0.092879117505045
19284,5.89,61.99754752,17.33992101,9.46,7.66,-10.06,4.133169834666666,1991.25,0.7487142277669808,0.10862908642794099
19302,6.07,62.06442382,37.72797171,22.66,-100.33,-197.03,4.137628254666667,1991.25,0.5230225322779299,0.22844911827173947
19335,5.52,62.15206221,38.04022796,46.87,163.93,-203.52,4.143470814,1991.25,0.5193944933686214,0.22915335610487947
19343,3.96,62.16530527,47.71259359,5.89,20.19,-33.26,4.144353684666666,1991.25,0.418632263119891,0.26879985913839993
19376,5.94,62.25650273,13.39829829,7.32,14.76,-7.3,4.150433515333334,1991.25,0.7925574335306184,0.07504048732001004
19388,5.51,62.29125233,19.60929366,11.21,107.44,-31.64,4.152750155333333,1991.25,0.7206969335011958,0.1218692266282881
19398,5.45,62.32431793,-16.38587725,4.49,-1.08,0.99,4.154954528666667,1991.25,1.157898102012757,-0.2823307156527204
19400,6.25,62.34233945,54.82908817,21.09,71.89,-93.2,4.156155963333333,1991.25,0.3460202139722604,0.2915548678585634
19412,6.29,62.3649005,59.9080759,3.04,-4.17,-2.05,4.157660033333333,1991.25,0.29519965895640105,0.30605117849416935
19434,6.49,62.42931953,3.3228449,15.96,-50.92,-60.89,4.161954635333333,1991.25,0.9110494279305358,-0.019963388112706388
19454,5.84,62.5009327,86.62635165,24.44,142.7,-87.62,4.1667288466666665,1991.25,0.03303673637476451,0.3535772143001687
19461,5.1,62.51160698,80.69867409,9.44,-11.57,3.0,4.167440465333334,1991.25,0.09092976731617741,0.34680068319349117
19483,5.44,62.59383269,-6.92382327,8.65,3.44,-11.99,4.172922179333333,1991.25,1.0352760701483465,-0.1429045330698767
19509,6.43,62.69118936,-35.27372401,2.75,-20.06,-26.02,4.179412624,1991.25,1.369653964945988,-0.7001630901878734
19511,5.7,62.69890202,-8.81982097,10.06,48.06,2.84,4.179926801333333,1991.25,1.0574671622032068,-0.17012524245364757
19513,5.39,62.70783742,26.48103948,16.72,-30.81,-36.1,4.180522494666667,1991.25,0.6414312733436536,0.16267767368216354
19515,4.93,62.71013758,-41.99374121,18.61,199.09,69.1,4.180675838666667,1991.25,1.425524553745852,-0.903582110386355
19525,5.75,62.74592506,33.5868138,5.95,-1.52,-8.91,4.183061670666667,1991.25,0.5643650685155985,0.20227065752462395
19554,5.71,62.83414887,5.52303505,25.89,146.86,5.0,4.188943258,1991.25,0.8804824534230398,-0.002533230768057077
19571,5.8,62.90073099,-20.35627812,13.06,45.73,49.83,4.193382066,1991.25,1.197292039135201,-0.36000929275792765
19587,4.04,62.96638834,-6.8377787,25.98,11.92,81.28,4.197759222666667,1991.25,1.0292752377756922,-0.1463404871791584
19590,6.45,62.9837506,-8.83750229,6.09,61.57,6.96,4.198916706666667,1991.25,1.0537460908784326,-0.17386649515029218
19601,6.41,63.00108195,-17.27460047,9.5,21.02,-54.17,4.20007213,1991.25,1.1578310956283002,-0.3056251974452985
19641,6.09,63.13051946,17.27750726,11.42,49.14,-19.59,4.2087012973333335,1991.25,0.7413321554591265,0.09579870947554224
19672,6.14,63.21353012,22.41348359,3.16,-3.69,-10.57,4.2142353413333336,1991.25,0.683306821121466,0.13155452488821556
19673,6.33,63.21614655,68.50113286,8.43,-33.32,8.91,4.21440977,1991.25,0.20962069817653123,0.32343305946606893
19719,5.29,63.38794242,7.7160341,27.04,-3.99,4.45,4.225862828,1991.25,0.8492648177869339,0.012126393133261205
19720,6.24,63.39397797,10.2125193,6.49,26.34,-25.19,4.226265198,1991.25,0.8201432502198307,0.03491404935664953
19721,6.36,63.39880393,-40.35783872,3.26,10.69,30.91,4.226586928666666,1991.25,1.397215274012332,-0.8548300850849375
19725,6.45,63.40894148,-1.1497257,2.33,4.63,-4.66,4.227262765333333,1991.25,0.9543950966382453,-0.08096287272128556
19730,6.05,63.43669669,72.1262304,8.92,8.51,-34.13,4.229113112666666,1991.25,0.17410271746825998,0.3303825923084998
19736,6.25,63.45762496,12.75374144,9.09,11.6,-16.6,4.230508330666667,1991.25,0.7903263989495569,0.05616271061605016
19740,4.84,63.48496228,9.26389844,8.78,-9.42,-30.6,4.232330818666666,1991.25,0.8303380868430231,0.025339917266400516
19746,6.47,63.49887528,37.96713609,8.28,-49.28,4.58,4.233258352,1991.25,0.5151746331990414,0.2176760572942759
19747,3.85,63.5003388,-42.29387294,27.85,41.89,-203.65,4.23335592,1991.25,1.4082892127952673,-0.9173190522778885
19777,4.87,63.59872149,-10.2558889,15.8,-7.61,-162.11,4.239914766,1991.25,1.0625332073063196,-0.2015153039435438
19780,3.33,63.60596306,-62.47397888,19.98,41.64,49.72,4.240397537333333,1991.25,1.3479941090652845,-1.7445873750818588
19799,5.22,63.65099178,10.01143911,6.88,-6.57,-13.44,4.243399452,1991.25,0.8202095864116395,0.030194281974191238
19805,5.45,63.7022883,-62.19204942,12.21,-2.96,97.94,4.24681922,1991.25,1.3504796160642418,-1.73025406255061
19810,6.31,63.71697289,37.54268034,7.78,-8.9,-4.28,4.247798192666667,1991.25,0.5187537270114612,0.21383119386051064
19811,4.67,63.72212566,40.48372394,5.2,9.72,-21.58,4.248141710666667,1991.25,0.4883246436226806,0.22766362555687056
19812,4.12,63.72440722,48.40937312,4.51,5.04,-17.35,4.248293814666667,1991.25,0.4076585708708581,0.2608125523371096
19823,6.06,63.75749346,57.46036262,2.49,-3.09,-0.49,4.250499564,1991.25,0.3173736542302687,0.29180719967861113
19849,4.43,63.8234923,-7.64455846,198.24,-2239.33,-3419.86,4.254899486666667,1991.25,1.0277536651844659,-0.1675985330797856
19859,6.32,63.8702703,6.18712133,47.2,-109.37,-108.35,4.25801802,1991.25,0.8625172775341186,-0.008151930939821127
19860,4.27,63.88352173,8.89240989,7.5,20.39,-21.75,4.258901448666666,1991.25,0.8310336932528798,0.01738605834043119
19877,6.31,63.9425602,15.40074874,22.51,114.38,-22.07,4.262837346666667,1991.25,0.7564527454448245,0.07246315003182491
19893,4.26,64.00621426,-51.48709578,49.26,100.57,184.23,4.267080950666666,1991.25,1.425292764605096,-1.2533455012362098
19917,6.34,64.08717814,-60.94854291,8.41,43.73,25.01,4.272478542666667,1991.25,1.3603096593023225,-1.668238378659865
19921,4.44,64.12118133,-59.30174841,54.84,-47.99,-167.81,4.274745422,1991.25,1.3798027271778819,-1.5911467659344491
19949,5.2,64.17960437,53.61180318,9.24,-16.99,-1.68,4.278640291333334,1991.25,0.3546633727292641,0.27685915755460333
19968,5.69,64.22311681,61.85004125,7.97,6.07,-21.36,4.281541120666666,1991.25,0.2735541850931166,0.3024985724334504
19983,5.72,64.28363443,57.86047655,12.38,24.16,-50.06,4.285575628666667,1991.25,0.3125559327212222,0.2902804870728557
19990,4.93,64.31535896,20.57874033,34.87,-40.88,-61.45,4.2876905973333335,1991.25,0.6963861463467823,0.10755396058387263
19996,5.95,64.33012941,-6.47215975,5.92,-15.13,-7.31,4.288675294,1991.25,1.0068785106922142,-0.15792824280045786
20020,5.88,64.41777199,-63.25549171,7.05,5.48,35.53,4.294518132666667,1991.25,1.316620765113239,-1.775902955443372
20039,6.39,64.46602609,80.53576106,3.45,-11.62,9.28,4.297735072666667,1991.25,0.09203841106519674,0.3434589793983544
20042,3.55,64.47341068,-33.79833145,18.27,62.31,-6.75,4.298227378666667,1991.25,1.3159078240234625,-0.6746681869578636
20049,5.67,64.49656949,-80.21418106,8.0,28.26,61.02,4.299771299333333,1991.25,0.6790031286377642,-2.5649533776893234
20063,6.22,64.53371946,42.14124624,8.39,23.04,-35.77,4.302247964,1991.25,0.46862389899842544,0.228961251570544
20070,4.6,64.56073112,50.29563944,10.25,46.59,-56.43,4.304048741333333,1991.25,0.38671958452416366,0.2625330290370907
20075,6.0,64.56697503,-20.71530624,3.12,4.85,19.17,4.304465002,1991.25,1.1723367129130362,-0.3852979998662766
20087,5.64,64.59642362,21.57937928,18.25,96.42,-33.92,4.306428241333333,1991.25,0.6836317879076239,0.1117738241231999
20106,6.09,64.65608026,-22.9698285,10.86,51.96,43.85,4.310405350666667,1991.25,1.196699628485861,-0.42962410272716417
20109,6.08,64.66658653,-52.86027488,13.49,45.84,73.1,4.311105768666667,1991.25,1.4069051280873623,-1.308410051899143
20138,6.36,64.76204095,-33.90462785,8.61,-2.11,4.53,4.317469396666667,1991.25,1.3106717074013714,-0.6797302108193267
20156,5.46,64.80492598,50.04883763,12.59,62.89,-58.65,4.320328398666666,1991.25,0.38857364075807405,0.26003969405889055
20161,5.33,64.8193549,-44.26783026,14.1,63.14,-36.63,4.3212903266666665,1991.25,1.3877585359618112,-0.9884144389171473
20171,5.5,64.85866225,21.14241058,12.2,29.49,-42.73,4.323910816666666,1991.25,0.6866404151770994,0.10604520396283686
20186,5.34,64.90286245,21.77359174,10.32,29.77,-41.39,4.326857496666666,1991.25,0.6795350712507495,0.11005730440078981
20188,6.31,64.90594457,10.12153616,5.59,-16.92,-40.9,4.3270629713333335,1991.25,0.8078422387883085,0.017108534355750552
20205,3.65,64.94805793,15.62770031,21.17,115.29,-23.86,4.3298705286666666,1991.25,0.7461934785163105,0.06349597303251839
20219,5.58,64.99014508,14.03524954,22.31,115.42,-19.91,4.332676338666667,1991.25,0.7634503845814264,0.050066456878031115
20231,6.16,65.04145111,31.9532067,3.98,-1.12,-13.23,4.336096740666666,1991.25,0.5710804976688071,0.1730754715848894
20234,5.55,65.0479676,50.92095135,2.74,0.57,-7.56,4.336531173333333,1991.25,0.3793525513607291,0.2618418084363107
20241,5.95,65.06007219,41.80815345,9.42,16.12,-34.45,4.337338146,1991.25,0.4702047676534946,0.22348270900105952
20250,4.97,65.08847817,27.35094069,9.53,-29.04,-76.97,4.3392318780000005,1991.25,0.6189773331273458,0.14521637815019714
20252,4.93,65.10273351,34.56674228,14.42,-24.95,-7.0,4.340182233999999,1991.25,0.5437821665051009,0.18699170986155353
20255,6.11,65.10431578,18.74272543,21.12,119.59,-48.17,4.340287718666667,1991.25,0.7109607809179803,0.08601548231068733
